npc_id,parent_id,quest_id,step_id,role,event_type,config_name,prompt_tokens,context_tokens,retrieved_tokens,tool_tokens,reasoning_tokens,output_tokens,latency_ms,cost_usd,passed,timestamp
B:npc,,variable_shadowing__reverse_words__novel_b::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:31.391579+00:00
B:npc,631118613d46420bac58e6799e01fe8e,variable_shadowing__reverse_words__novel_b::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:31.391926+00:00
B:worker,000470b5a2a54688bd2c56842e58a194,variable_shadowing__reverse_words__novel_b::B,3,worker,PROMPT_BUILT,B,146,146,0,,,,,,,2026-08-18T19:59:31.591401+00:00
B:worker,3dddf87a9c944a278b798837b91d8f43,variable_shadowing__reverse_words__novel_b::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:31.592179+00:00
B:worker,15401dc1aeb745a99d7d372dc8fe610b,variable_shadowing__reverse_words__novel_b::B,5,worker,MODEL_CALL_FINISHED,B,146,,,,,45,407.2654999908991,0.0,,2026-08-18T19:59:32.000049+00:00
B:checker,b3b4bf1051694a0ab624006d7b66bf96,variable_shadowing__reverse_words__novel_b::B,6,checker,VERIFICATION,B,0,,,,,0,,,False,2026-08-18T19:59:32.553903+00:00
B:npc,4bb608ca106c41bdb3b32383f3372783,variable_shadowing__reverse_words__novel_b::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,False,2026-08-18T19:59:32.554961+00:00
F:npc,,variable_shadowing__reverse_words__novel_b::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:32.555347+00:00
F:npc,71eb3045c47e426d8100c0ea1407e016,variable_shadowing__reverse_words__novel_b::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:32.555645+00:00
F:librarian,8da3db4bfb5d49bf9180db0a3239ebf0,variable_shadowing__reverse_words__novel_b::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:32.607514+00:00
F:librarian,336db3f4a6c547d4bbbbe0cab594fc09,variable_shadowing__reverse_words__novel_b::F,4,librarian,RETRIEVAL_RESULT,F,0,146,0,,,0,,,,2026-08-18T19:59:32.691627+00:00
F:worker,e8f49e29b77d4b26b29f420beaf21c05,variable_shadowing__reverse_words__novel_b::F,5,worker,PROMPT_BUILT,F,146,146,0,,,,,,,2026-08-18T19:59:32.692215+00:00
F:worker,de54634307284492a8073b60c857b574,variable_shadowing__reverse_words__novel_b::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:32.692671+00:00
F:worker,9d3841021ecd4d55b5361984ebd37981,variable_shadowing__reverse_words__novel_b::F,7,worker,MODEL_CALL_FINISHED,F,146,,,,,31,541.8080000090413,0.0,,2026-08-18T19:59:33.234875+00:00
F:checker,6c99224e56e343e782a2dcf292bdabf2,variable_shadowing__reverse_words__novel_b::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:33.749913+00:00
F:npc,234adb077fca4a8b8e015aa8288cb285,variable_shadowing__reverse_words__novel_b::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:33.751037+00:00
C:npc,,variable_shadowing__reverse_words__novel_b::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:33.751396+00:00
C:npc,95e30456eeee491486d439e4cb258865,variable_shadowing__reverse_words__novel_b::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:33.751675+00:00
C:cheater,ce9b8bab82f8435ab64893b8bf5c216c,variable_shadowing__reverse_words__novel_b::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:33.804919+00:00
C:cheater,56b3e1689b784859a0658689845fd751,variable_shadowing__reverse_words__novel_b::C,4,cheater,RETRIEVAL_RESULT,C,0,146,0,,,0,,,,2026-08-18T19:59:33.863362+00:00
C:worker,746a1102079e4b0daab3426406eb3456,variable_shadowing__reverse_words__novel_b::C,5,worker,PROMPT_BUILT,C,146,146,0,,,,,,,2026-08-18T19:59:33.864268+00:00
C:worker,1c700c5eb55f496ba74fb8da9556d4fb,variable_shadowing__reverse_words__novel_b::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:33.864816+00:00
C:worker,b86beb4d7f3244c5a455f2fee6aea076,variable_shadowing__reverse_words__novel_b::C,7,worker,MODEL_CALL_FINISHED,C,146,,,,,31,698.6876999726519,0.0,,2026-08-18T19:59:34.563887+00:00
C:checker,ce7d53597bcf4a7e8d0ed8f5ff081dab,variable_shadowing__reverse_words__novel_b::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:35.057909+00:00
C:npc,ff30bf3f22964f85be0c716fc20a4f45,variable_shadowing__reverse_words__novel_b::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:35.058651+00:00
A:npc,,wrong_string_case_comparison__find_matching_tag__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:35.058951+00:00
A:npc,dddeb654229645219b655454c855e297,wrong_string_case_comparison__find_matching_tag__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:35.059221+00:00
A:worker,b9727b5ad87049de93bd807813cc0efb,wrong_string_case_comparison__find_matching_tag__known_example::A,3,worker,PROMPT_BUILT,A,124,124,0,,,,,,,2026-08-18T19:59:35.133234+00:00
A:worker,cdb933b1a9634aba8a3187672fa694c2,wrong_string_case_comparison__find_matching_tag__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:35.134192+00:00
A:worker,752e079fd44d4cac9323a3a23a2844d7,wrong_string_case_comparison__find_matching_tag__known_example::A,5,worker,MODEL_CALL_FINISHED,A,124,,,,494,43,5007.655900029931,0.0,,2026-08-18T19:59:40.142328+00:00
A:checker,08f78175b0784764b12a849f44f6225e,wrong_string_case_comparison__find_matching_tag__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:40.643313+00:00
A:npc,6038c1199b64431d9b70b6147bc01b65,wrong_string_case_comparison__find_matching_tag__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:40.644313+00:00
B:npc,,wrong_string_case_comparison__find_matching_tag__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:40.644667+00:00
B:npc,03c426d519d7404f8947654a35203722,wrong_string_case_comparison__find_matching_tag__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:40.644977+00:00
B:worker,6dd629c4530e40bb87142299ef5135d8,wrong_string_case_comparison__find_matching_tag__known_example::B,3,worker,PROMPT_BUILT,B,124,124,0,,,,,,,2026-08-18T19:59:40.840348+00:00
B:worker,9cb48aa37cb0436e96b8e1c179c9a35c,wrong_string_case_comparison__find_matching_tag__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:40.840917+00:00
B:worker,db40dc509f844e2aaaa6544bed7e7079,wrong_string_case_comparison__find_matching_tag__known_example::B,5,worker,MODEL_CALL_FINISHED,B,124,,,,,38,555.282499990426,0.0,,2026-08-18T19:59:41.396543+00:00
B:checker,07a418cca7bc46a389e3345217642888,wrong_string_case_comparison__find_matching_tag__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,False,2026-08-18T19:59:41.932714+00:00
B:npc,bd482180d6a640129f3da91eb454893b,wrong_string_case_comparison__find_matching_tag__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,False,2026-08-18T19:59:41.933683+00:00
F:npc,,wrong_string_case_comparison__find_matching_tag__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:41.934041+00:00
F:npc,ff2c2080875944fdbbf17fc655f70f3f,wrong_string_case_comparison__find_matching_tag__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:41.934373+00:00
F:librarian,6efa148f081d445687605e7d67184c0a,wrong_string_case_comparison__find_matching_tag__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:41.987067+00:00
F:librarian,be5c635733c540dc9c3a809bb9309df3,wrong_string_case_comparison__find_matching_tag__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,124,152,,,0,,,,2026-08-18T19:59:42.065784+00:00
F:worker,b1242b7bd3944a5ea7b4028f42d8d24c,wrong_string_case_comparison__find_matching_tag__known_example::F,5,worker,PROMPT_BUILT,F,276,124,152,,,,,,,2026-08-18T19:59:42.066896+00:00
F:worker,f942a3bc378d4aaeafe388bfbb7b5858,wrong_string_case_comparison__find_matching_tag__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:42.067478+00:00
F:worker,85a52514a801455180986aeb76f653e1,wrong_string_case_comparison__find_matching_tag__known_example::F,7,worker,MODEL_CALL_FINISHED,F,276,,,,,55,809.428000007756,0.0,,2026-08-18T19:59:42.877490+00:00
F:checker,3a0224b6b3bc4fc9bb3a3b86abddc125,wrong_string_case_comparison__find_matching_tag__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:43.352271+00:00
F:npc,f298b6f7075148baab423c9d6b268de2,wrong_string_case_comparison__find_matching_tag__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:43.353621+00:00
C:npc,,wrong_string_case_comparison__find_matching_tag__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:43.354101+00:00
C:npc,e4a338e7c9e44221a6d54f309d5b485a,wrong_string_case_comparison__find_matching_tag__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:43.354587+00:00
C:cheater,7873a884533f4e40867a348e6f8843e3,wrong_string_case_comparison__find_matching_tag__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:43.412403+00:00
C:cheater,42faad1dfe5b4186a275695ec0910855,wrong_string_case_comparison__find_matching_tag__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,124,88,,,0,,,,2026-08-18T19:59:43.461982+00:00
C:worker,2219cd7e84e9400bb63ed8c1c19cbb52,wrong_string_case_comparison__find_matching_tag__known_example::C,5,worker,PROMPT_BUILT,C,212,124,88,,,,,,,2026-08-18T19:59:43.462552+00:00
C:worker,183d959992b64d33b1df4c077ade61c7,wrong_string_case_comparison__find_matching_tag__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:43.462984+00:00
C:worker,420799fecc7c4e6aa6ce24a4167875f5,wrong_string_case_comparison__find_matching_tag__known_example::C,7,worker,MODEL_CALL_FINISHED,C,212,,,,,53,2005.7105000014417,0.0,,2026-08-18T19:59:45.469206+00:00
C:checker,329c418438c942d0b8af844bb7e70f5a,wrong_string_case_comparison__find_matching_tag__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:45.967713+00:00
C:npc,b934f3de8459422790a64e54eb21c972,wrong_string_case_comparison__find_matching_tag__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:45.968909+00:00
A:npc,,mutable_default_argument__dedupe_preserve_order__known_example::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:45.969379+00:00
A:npc,a02ecf35cbc444c6928d81974cfaabe1,mutable_default_argument__dedupe_preserve_order__known_example::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:45.969794+00:00
A:worker,3af8c6172511455f9ec39cd933c980f4,mutable_default_argument__dedupe_preserve_order__known_example::A,3,worker,PROMPT_BUILT,A,144,144,0,,,,,,,2026-08-18T19:59:46.167523+00:00
A:worker,2ef6a6da2dd5472cbefa70738541e543,mutable_default_argument__dedupe_preserve_order__known_example::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:46.168485+00:00
A:worker,9fab62b96b544800bef465d4f433532b,mutable_default_argument__dedupe_preserve_order__known_example::A,5,worker,MODEL_CALL_FINISHED,A,144,,,,810,83,7252.112499962095,0.0,,2026-08-18T19:59:53.421174+00:00
A:checker,8ba0346a2a8f489bb598cf82ae18bc74,mutable_default_argument__dedupe_preserve_order__known_example::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T19:59:53.945151+00:00
A:npc,94e2c6ce01f14d6691cff74bd1440671,mutable_default_argument__dedupe_preserve_order__known_example::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T19:59:53.946139+00:00
B:npc,,mutable_default_argument__dedupe_preserve_order__known_example::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T19:59:53.946652+00:00
B:npc,47fa758ed27449e3a97423e0a6e095ea,mutable_default_argument__dedupe_preserve_order__known_example::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T19:59:53.947157+00:00
B:worker,d6a12bc991164ad2861b9ea520a59ae5,mutable_default_argument__dedupe_preserve_order__known_example::B,3,worker,PROMPT_BUILT,B,144,144,0,,,,,,,2026-08-18T19:59:54.149357+00:00
B:worker,3855fa309d7147dbab818312b3182546,mutable_default_argument__dedupe_preserve_order__known_example::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T19:59:54.149944+00:00
B:worker,5d87132a99844668b7d5864be9790281,mutable_default_argument__dedupe_preserve_order__known_example::B,5,worker,MODEL_CALL_FINISHED,B,144,,,,,61,774.2821999709122,0.0,,2026-08-18T19:59:54.924756+00:00
B:checker,bec3802d6bb6462f968f6b9510b8797e,mutable_default_argument__dedupe_preserve_order__known_example::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T19:59:55.462495+00:00
B:npc,081e37824d034e8e9eb003e99430a1a3,mutable_default_argument__dedupe_preserve_order__known_example::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T19:59:55.463567+00:00
F:npc,,mutable_default_argument__dedupe_preserve_order__known_example::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T19:59:55.464148+00:00
F:npc,3b173ad06a1a433391e7ad8dc58eb540,mutable_default_argument__dedupe_preserve_order__known_example::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T19:59:55.464527+00:00
F:librarian,bc2adbc768fc408592d9a83f7a2a4923,mutable_default_argument__dedupe_preserve_order__known_example::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T19:59:55.519095+00:00
F:librarian,4c40755f09c741849df230d59b38c667,mutable_default_argument__dedupe_preserve_order__known_example::F,4,librarian,RETRIEVAL_RESULT,F,0,144,106,,,0,,,,2026-08-18T19:59:55.604912+00:00
F:worker,dc4b36c046684e488771f82de4b337a5,mutable_default_argument__dedupe_preserve_order__known_example::F,5,worker,PROMPT_BUILT,F,250,144,106,,,,,,,2026-08-18T19:59:55.605867+00:00
F:worker,56954832fced45cd9496a719ac817e64,mutable_default_argument__dedupe_preserve_order__known_example::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T19:59:55.606373+00:00
F:worker,ff0b2d0494154b2ab5661ee26efb4d5e,mutable_default_argument__dedupe_preserve_order__known_example::F,7,worker,MODEL_CALL_FINISHED,F,250,,,,,83,682.8073000069708,0.0,,2026-08-18T19:59:56.289656+00:00
F:checker,5c53529086304edb88eb479e1e3d8536,mutable_default_argument__dedupe_preserve_order__known_example::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T19:59:56.801741+00:00
F:npc,b06b759ffa5c49f2a164923f64b0199d,mutable_default_argument__dedupe_preserve_order__known_example::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T19:59:56.802897+00:00
C:npc,,mutable_default_argument__dedupe_preserve_order__known_example::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T19:59:56.803360+00:00
C:npc,35a25ed0ddb04233b1d3f0124f517d56,mutable_default_argument__dedupe_preserve_order__known_example::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T19:59:56.803787+00:00
C:cheater,2e386f2f2885437a84bef976d9ca3377,mutable_default_argument__dedupe_preserve_order__known_example::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T19:59:56.858144+00:00
C:cheater,a1e7301ba1f34ff4b33accb55e9876a7,mutable_default_argument__dedupe_preserve_order__known_example::C,4,cheater,RETRIEVAL_RESULT,C,0,144,97,,,0,,,,2026-08-18T19:59:56.910763+00:00
C:worker,d7063b262e054081a9c22b87d23b26b6,mutable_default_argument__dedupe_preserve_order__known_example::C,5,worker,PROMPT_BUILT,C,241,144,97,,,,,,,2026-08-18T19:59:56.911462+00:00
C:worker,fc1821b3dca74ca9bee66d0844cffb76,mutable_default_argument__dedupe_preserve_order__known_example::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T19:59:56.912004+00:00
C:worker,6d0d8ee9f0b04d8ca2184988395611c6,mutable_default_argument__dedupe_preserve_order__known_example::C,7,worker,MODEL_CALL_FINISHED,C,241,,,,,61,675.7354000001214,0.0,,2026-08-18T19:59:57.588277+00:00
C:checker,57179e3d22b44af5b1af36c37ae9fd99,mutable_default_argument__dedupe_preserve_order__known_example::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T19:59:58.083092+00:00
C:npc,621608c7e8ca44278ef960c00a025a25,mutable_default_argument__dedupe_preserve_order__known_example::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T19:59:58.083970+00:00
A:npc,,wrong_return_in_loop__flatten_list__novel_b::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T19:59:58.084298+00:00
A:npc,89167916c5a848809768ba8160f5e396,wrong_return_in_loop__flatten_list__novel_b::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T19:59:58.084711+00:00
A:worker,e8edcc61bf1d47019637cfa0ec62de2a,wrong_return_in_loop__flatten_list__novel_b::A,3,worker,PROMPT_BUILT,A,141,141,0,,,,,,,2026-08-18T19:59:58.229033+00:00
A:worker,3339aaf61e1d41a19f931bb347bff4b8,wrong_return_in_loop__flatten_list__novel_b::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T19:59:58.229582+00:00
A:worker,86463c5857174b0c9da14343e1957b85,wrong_return_in_loop__flatten_list__novel_b::A,5,worker,MODEL_CALL_FINISHED,A,141,,,,433,61,5992.091299965978,0.0,,2026-08-18T20:00:04.222123+00:00
A:checker,bf546474c22845cdb51a0ccc0ba3bc75,wrong_return_in_loop__flatten_list__novel_b::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T20:00:04.743006+00:00
A:npc,5adc9d4d3ddb4f50abf2bcd081e252c1,wrong_return_in_loop__flatten_list__novel_b::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T20:00:04.744275+00:00
B:npc,,wrong_return_in_loop__flatten_list__novel_b::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T20:00:04.744817+00:00
B:npc,036c3b394cee40f2b2d9ca4eb47f49ba,wrong_return_in_loop__flatten_list__novel_b::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T20:00:04.745275+00:00
B:worker,f6918f47afdd4cd3b2ff5ffb08c0a57e,wrong_return_in_loop__flatten_list__novel_b::B,3,worker,PROMPT_BUILT,B,141,141,0,,,,,,,2026-08-18T20:00:04.969996+00:00
B:worker,add01fdbc8634b1f90800cba9df7511f,wrong_return_in_loop__flatten_list__novel_b::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T20:00:04.970686+00:00
B:worker,ecb757ea7d23405ea3940cfae0f11c02,wrong_return_in_loop__flatten_list__novel_b::B,5,worker,MODEL_CALL_FINISHED,B,141,,,,,61,726.4156999881379,0.0,,2026-08-18T20:00:05.697662+00:00
B:checker,e15dec07121448f7b80b6188c8a7ecc0,wrong_return_in_loop__flatten_list__novel_b::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T20:00:06.203539+00:00
B:npc,ad95cd9a0f9944bd9fee894f29cc7709,wrong_return_in_loop__flatten_list__novel_b::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T20:00:06.204696+00:00
F:npc,,wrong_return_in_loop__flatten_list__novel_b::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T20:00:06.205217+00:00
F:npc,be0dc7a6eafe434e83ab8cf9bcf9b016,wrong_return_in_loop__flatten_list__novel_b::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T20:00:06.205664+00:00
F:librarian,58f98bd4b3ce43abb4b33b05562a2d58,wrong_return_in_loop__flatten_list__novel_b::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T20:00:06.271752+00:00
F:librarian,41369b9ff3fd4c0092d7317260b60f66,wrong_return_in_loop__flatten_list__novel_b::F,4,librarian,RETRIEVAL_RESULT,F,0,141,0,,,0,,,,2026-08-18T20:00:06.375689+00:00
F:worker,a2e8b3ac52b3402a84a718a491081cc7,wrong_return_in_loop__flatten_list__novel_b::F,5,worker,PROMPT_BUILT,F,141,141,0,,,,,,,2026-08-18T20:00:06.376557+00:00
F:worker,a5c898598d094691a7725bb628464bae,wrong_return_in_loop__flatten_list__novel_b::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T20:00:06.377051+00:00
F:worker,d543f109a3d840d6a42ba6c5e7368e29,wrong_return_in_loop__flatten_list__novel_b::F,7,worker,MODEL_CALL_FINISHED,F,141,,,,,61,1262.409300019499,0.0,,2026-08-18T20:00:07.639949+00:00
F:checker,462e1d757e2d4e25936f263a2883168f,wrong_return_in_loop__flatten_list__novel_b::F,8,checker,VERIFICATION,F,0,,,,,0,,,True,2026-08-18T20:00:08.141102+00:00
F:npc,832cb6f740b240798b7746557419f578,wrong_return_in_loop__flatten_list__novel_b::F,9,npc,QUEST_COMPLETED,F,,,,,,,,,True,2026-08-18T20:00:08.141968+00:00
C:npc,,wrong_return_in_loop__flatten_list__novel_b::C,1,npc,QUEST_CREATED,C,,,,,,,,,,2026-08-18T20:00:08.142400+00:00
C:npc,d5406058471440aeac4f8f94c4150910,wrong_return_in_loop__flatten_list__novel_b::C,2,npc,NPC_ASSIGNED,C,,,,,,,,,,2026-08-18T20:00:08.142773+00:00
C:cheater,d7f489bb9fde4f878a678502e95381d4,wrong_return_in_loop__flatten_list__novel_b::C,3,cheater,RETRIEVAL_STARTED,C,,,,,,,,,,2026-08-18T20:00:08.213089+00:00
C:cheater,36db55aaa4db482c93d0229b5a9ee365,wrong_return_in_loop__flatten_list__novel_b::C,4,cheater,RETRIEVAL_RESULT,C,0,141,0,,,0,,,,2026-08-18T20:00:08.267612+00:00
C:worker,bef9d07ee6b74a2c811898e062d0b2f6,wrong_return_in_loop__flatten_list__novel_b::C,5,worker,PROMPT_BUILT,C,141,141,0,,,,,,,2026-08-18T20:00:08.268495+00:00
C:worker,34cec6cbc4da4f339fba587ed071cd04,wrong_return_in_loop__flatten_list__novel_b::C,6,worker,MODEL_CALL_STARTED,C,,,,,,,,,,2026-08-18T20:00:08.268974+00:00
C:worker,1c0ab764a0184586b6420d8181463761,wrong_return_in_loop__flatten_list__novel_b::C,7,worker,MODEL_CALL_FINISHED,C,141,,,,,61,613.0912000080571,0.0,,2026-08-18T20:00:08.882583+00:00
C:checker,4573515c2973480ea4e6048059483b14,wrong_return_in_loop__flatten_list__novel_b::C,8,checker,VERIFICATION,C,0,,,,,0,,,True,2026-08-18T20:00:09.426334+00:00
C:npc,b5129d562e1443a7b5f539c46fd75043,wrong_return_in_loop__flatten_list__novel_b::C,9,npc,QUEST_COMPLETED,C,,,,,,,,,True,2026-08-18T20:00:09.427561+00:00
A:npc,,integer_division_truncation__binary_search__variant::A,1,npc,QUEST_CREATED,A,,,,,,,,,,2026-08-18T20:00:09.428116+00:00
A:npc,b8a7d5752b12461096c499b549caa728,integer_division_truncation__binary_search__variant::A,2,npc,NPC_ASSIGNED,A,,,,,,,,,,2026-08-18T20:00:09.428626+00:00
A:worker,d5ccd199c56048b5a6d42ff2ac736526,integer_division_truncation__binary_search__variant::A,3,worker,PROMPT_BUILT,A,182,182,0,,,,,,,2026-08-18T20:00:09.640715+00:00
A:worker,279f165cfeb44d079ed036cefb45e3d2,integer_division_truncation__binary_search__variant::A,4,worker,MODEL_CALL_STARTED,A,,,,,,,,,,2026-08-18T20:00:09.641364+00:00
A:worker,5ff79f59e52b4ba1a3ab51269b2c56b1,integer_division_truncation__binary_search__variant::A,5,worker,MODEL_CALL_FINISHED,A,182,,,,98,98,2547.580599959474,0.0,,2026-08-18T20:00:12.189443+00:00
A:checker,cae00c3b234f4938a3255e28ef7f5d05,integer_division_truncation__binary_search__variant::A,6,checker,VERIFICATION,A,0,,,,,0,,,True,2026-08-18T20:00:12.670842+00:00
A:npc,a2d40b35ecba47f784f660e4a2430322,integer_division_truncation__binary_search__variant::A,7,npc,QUEST_COMPLETED,A,,,,,,,,,True,2026-08-18T20:00:12.672040+00:00
B:npc,,integer_division_truncation__binary_search__variant::B,1,npc,QUEST_CREATED,B,,,,,,,,,,2026-08-18T20:00:12.672517+00:00
B:npc,a42ffb8bf6ff42bf81dde0dbb0c2a813,integer_division_truncation__binary_search__variant::B,2,npc,NPC_ASSIGNED,B,,,,,,,,,,2026-08-18T20:00:12.672916+00:00
B:worker,30cbb94fa7f0445aaa57d6685eff6dd9,integer_division_truncation__binary_search__variant::B,3,worker,PROMPT_BUILT,B,182,182,0,,,,,,,2026-08-18T20:00:12.740712+00:00
B:worker,97d5464d42204d08a026d02778ab036b,integer_division_truncation__binary_search__variant::B,4,worker,MODEL_CALL_STARTED,B,,,,,,,,,,2026-08-18T20:00:12.741406+00:00
B:worker,3d5392dd18e94558b17242906b4b7b76,integer_division_truncation__binary_search__variant::B,5,worker,MODEL_CALL_FINISHED,B,182,,,,,98,903.9285000180826,0.0,,2026-08-18T20:00:13.645945+00:00
B:checker,b9d1115db3e7417e86c6f809d53d99f4,integer_division_truncation__binary_search__variant::B,6,checker,VERIFICATION,B,0,,,,,0,,,True,2026-08-18T20:00:14.128695+00:00
B:npc,428568dc63eb4035898e7c41e3d199ac,integer_division_truncation__binary_search__variant::B,7,npc,QUEST_COMPLETED,B,,,,,,,,,True,2026-08-18T20:00:14.129621+00:00
F:npc,,integer_division_truncation__binary_search__variant::F,1,npc,QUEST_CREATED,F,,,,,,,,,,2026-08-18T20:00:14.130105+00:00
F:npc,6d6269afde8e40f897185b3c75aa2a66,integer_division_truncation__binary_search__variant::F,2,npc,NPC_ASSIGNED,F,,,,,,,,,,2026-08-18T20:00:14.130566+00:00
F:librarian,c7896147d8f0450e9b0291794c3aafdf,integer_division_truncation__binary_search__variant::F,3,librarian,RETRIEVAL_STARTED,F,,,,,,,,,,2026-08-18T20:00:14.203690+00:00
F:librarian,822dbf8f797740c0b7f30bfdd4366a87,integer_division_truncation__binary_search__variant::F,4,librarian,RETRIEVAL_RESULT,F,0,182,104,,,0,,,,2026-08-18T20:00:14.259618+00:00
F:worker,dfb6a5deb129404f8db770f32ee0b7f1,integer_division_truncation__binary_search__variant::F,5,worker,PROMPT_BUILT,F,286,182,104,,,,,,,2026-08-18T20:00:14.260776+00:00
F:worker,fb577a76af80481fa4bbe86b04aa9c05,integer_division_truncation__binary_search__variant::F,6,worker,MODEL_CALL_STARTED,F,,,,,,,,,,2026-08-18T20:00:14.261249+00:00
